Series Name	Series Code	Country Name	Country Code	2019 [YR2019]	2020 [YR2020]	2021 [YR2021]	2022 [YR2022]	2023 [YR2023]
Population ages 35-39, male	SP.POP.3539.MA	Serbia	SRB	252017	250167	248040	242539	240270
Population ages 35-39, male	SP.POP.3539.MA	Seychelles	SYC	4366	4354	4339	5255	5283
Population ages 35-39, male	SP.POP.3539.MA	Sierra Leone	SLE	227509	235549	243850	252255	260563
Population ages 35-39, male	SP.POP.3539.MA	Singapore	SGP	233231	231114	220668	226827	236578
Population ages 35-39, male	SP.POP.3539.MA	Sint Maarten (Dutch part)	SXM	343	211	115	69	59
Population ages 35-39, male	SP.POP.3539.MA	Slovak Republic	SVK	226403	224005	222064	220478	218623
Population ages 35-39, male	SP.POP.3539.MA	Slovenia	SVN	81612	80456	78940	77518	76953
Population ages 35-39, male	SP.POP.3539.MA	Small states	SST	779300	797285	814813	831760	844756
Population ages 35-39, male	SP.POP.3539.MA	Solomon Islands	SLB	19434	19782	20166	20540	20912
Population ages 35-39, male	SP.POP.3539.MA	Somalia	SOM	379474	394290	408361	422054	435214
Population ages 35-39, male	SP.POP.3539.MA	South Africa	ZAF	2284602	2380385	2473485	2571531	2663061
Population ages 35-39, male	SP.POP.3539.MA	South Asia	SAS	66694345	68207103	69674586	71044786	72356489
Population ages 35-39, male	SP.POP.3539.MA	South Asia (IDA & IBRD)	TSA	66694345	68207103	69674586	71044786	72356489
Population ages 35-39, male	SP.POP.3539.MA	South Sudan	SSD	265214	263282	257808	247987	235391
Population ages 35-39, male	SP.POP.3539.MA	Spain	ESP	1686517	1622561	1560123	1516884	1492211
Population ages 35-39, male	SP.POP.3539.MA	Sri Lanka	LKA	780880	761394	739036	710720	683339
Population ages 35-39, male	SP.POP.3539.MA	St. Kitts and Nevis	KNA	1714	1735	1762	1793	1830
Population ages 35-39, male	SP.POP.3539.MA	St. Lucia	LCA	6856	6950	7028	7087	7148
Population ages 35-39, male	SP.POP.3539.MA	St. Martin (French part)	MAF	940	932	924	917	927
Population ages 35-39, male	SP.POP.3539.MA	St. Vincent and the Grenadines	VCT	3735	3722	3682	3615	3540
Population ages 35-39, male	SP.POP.3539.MA	Sub-Saharan Africa	SSF	31046592	32035982	33010689	33980306	34950954
Population ages 35-39, male	SP.POP.3539.MA	Sub-Saharan Africa (excluding high income)	SSA	31042226	32031628	33006350	33975051	34945671
Population ages 35-39, male	SP.POP.3539.MA	Sub-Saharan Africa (IDA & IBRD countries)	TSS	31046592	32035982	33010689	33980306	34950954
Population ages 35-39, male	SP.POP.3539.MA	Sudan	SDN	1327635	1384601	1434869	1475755	1509659
Population ages 35-39, male	SP.POP.3539.MA	Suriname	SUR	22079	22642	22854	22753	22428
Population ages 35-39, male	SP.POP.3539.MA	Sweden	SWE	330710	336253	343115	351471	360910
Population ages 35-39, male	SP.POP.3539.MA	Switzerland	CHE	309613	313204	315527	317235	319844
Population ages 35-39, male	SP.POP.3539.MA	Syrian Arab Republic	SYR	601172	619774	632825	656706	692167
Population ages 35-39, male	SP.POP.3539.MA	Tajikistan	TJK	285036	301119	320088	340047	358300
Population ages 35-39, male	SP.POP.3539.MA	Tanzania	TZA	1600337	1626206	1648772	1666515	1682771
Population ages 35-39, male	SP.POP.3539.MA	Thailand	THA	2628034	2612144	2583900	2543567	2505669
Population ages 35-39, male	SP.POP.3539.MA	Timor-Leste	TLS	32676	34369	36266	38132	39818
Population ages 35-39, male	SP.POP.3539.MA	Togo	TGO	243461	249716	256052	262555	269174
Population ages 35-39, male	SP.POP.3539.MA	Tonga	TON	2845	2816	2829	2832	2784
Population ages 35-39, male	SP.POP.3539.MA	Trinidad and Tobago	TTO	69861	70368	70967	70671	69580
Population ages 35-39, male	SP.POP.3539.MA	Tunisia	TUN	446332	455035	464013	470957	474766
Population ages 35-39, male	SP.POP.3539.MA	Turkiye	TUR	3251978	3281093	3310646	3338357	3342221
Population ages 35-39, male	SP.POP.3539.MA	Turkmenistan	TKM	206449	215618	226290	237345	247528
Population ages 35-39, male	SP.POP.3539.MA	Turks and Caicos Islands	TCA	2185	2207	2207	2198	2173
Population ages 35-39, male	SP.POP.3539.MA	Tuvalu	TUV	329	344	366	379	391
Population ages 35-39, male	SP.POP.3539.MA	Uganda	UGA	933050	987902	1049295	1113645	1179379
Population ages 35-39, male	SP.POP.3539.MA	Ukraine	UKR	1816237	1858704	1894656	1673291	1616623
Population ages 35-39, male	SP.POP.3539.MA	United Arab Emirates	ARE	1015873	1038706	1078113	1086411	1065906
Population ages 35-39, male	SP.POP.3539.MA	United Kingdom	GBR	2179868	2183895	2178573	2207721	2242074
Population ages 35-39, male	SP.POP.3539.MA	United States	USA	11050733	11182063	11210677	11272877	11368574
Population ages 35-39, male	SP.POP.3539.MA	Upper middle income	UMC	104745124	106738205	108906061	110799766	112960974
Population ages 35-39, male	SP.POP.3539.MA	Uruguay	URY	108834	109597	111096	112490	114322
Population ages 35-39, male	SP.POP.3539.MA	Uzbekistan	UZB	1230237	1280893	1340148	1403704	1461289
Population ages 35-39, male	SP.POP.3539.MA	Vanuatu	VUT	8801	9118	9470	9841	10217
Population ages 35-39, male	SP.POP.3539.MA	Venezuela, RB	VEN	961883	928590	905123	901871	919293
Population ages 35-39, male	SP.POP.3539.MA	Viet Nam	VNM	3858622	3874635	3884461	3888388	3894075
Population ages 35-39, male	SP.POP.3539.MA	Virgin Islands (U.S.)	VIR	2988	2907	2791	2652	2506
Population ages 35-39, male	SP.POP.3539.MA	West Bank and Gaza	PSE	127045	133087	139612	146637	154108
Population ages 35-39, male	SP.POP.3539.MA	World	WLD	273913164	278684372	283367612	287901135	292787872
Population ages 35-39, male	SP.POP.3539.MA	Yemen, Rep.	YEM	939037	985923	1031673	1077953	1124950
Population ages 35-39, male	SP.POP.3539.MA	Zambia	ZMB	527629	548246	568326	586668	603432
Population ages 35-39, male	SP.POP.3539.MA	Zimbabwe	ZWE	450009	462417	463351	457281	449078
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Afghanistan	AFG	4.71685808303007	4.74364079504068	4.78783666858332	4.84448178460229	4.92961320506696
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Africa Eastern and Southern	AFE	5.59640828272797	5.64852155934182	5.69812109861598	5.74702685538136	5.79148910628031
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Africa Western and Central	AFW	5.50193349945395	5.4947756814495	5.48078145211349	5.46105916159316	5.43781457370991
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Albania	ALB	6.03908915464846	6.27127699270523	6.51089971282403	6.76220814655806	6.97364205703658
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Algeria	DZA	8.25537531697411	8.26378396558481	8.23242393601634	8.15917295933961	8.05196225438507
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	American Samoa	ASM	5.4430729354777	5.2660282280055	5.06752209610122	4.8621588259498	4.71985243255707
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Andorra	AND	7.81895652845539	7.59298759324002	7.42557698740105	7.21816309517972	7.02271227049361
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Angola	AGO	5.19524608436383	5.2420201814482	5.28436780103277	5.32035087839975	5.34632924754512
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Antigua and Barbuda	ATG	7.37585587225041	7.41598942026201	7.4565837658107	7.53762672502345	7.58576296016781
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Arab World	ARB	7.63811544790979	7.63414700567821	7.6116200608765	7.56328038879092	7.48797142662028
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Argentina	ARG	7.29352012808886	7.25749827841201	7.24017355910487	7.23988828179894	7.25053919029522
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Armenia	ARM	6.93318585545992	7.35974846544324	7.75066583843912	8.19384542650722	8.60458069291216
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Aruba	ABW	6.19464618388675	6.25261396905061	6.3158523711833	6.41380822354653	6.50023975065931
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Australia	AUS	7.04816526761958	7.16451498426722	7.24253353257565	7.28682214078281	7.3129254096932
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Austria	AUT	6.98307305856205	7.03048004250201	7.03221884304665	7.01755223055857	7.03074957216563
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Azerbaijan	AZE	7.81801690346183	8.00740534901661	8.21781810522146	8.41838853536522	8.58664245580202
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bahamas, The	BHS	7.15482111011606	7.08769909411535	7.06438835548833	7.0494210170184	7.07346498190361
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bahrain	BHR	13.7205588758203	14.3595384765816	14.9956061165499	15.1795825253042	14.987116530357
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bangladesh	BGD	7.00620887357738	7.0987236376163	7.19175829816651	7.27283553760981	7.35285254352567
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Barbados	BRB	6.79133528283261	6.8480167697431	6.88330422335695	6.81499357809371	6.66001404442473
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Belarus	BLR	8.39200643195636	8.58298759014033	8.80648026519565	8.93825213987628	8.93548006227479
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Belgium	BEL	6.67718056183969	6.62367291928322	6.57648986153941	6.54940704599517	6.55578781413328
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Belize	BLZ	6.84302657902258	6.97701322871083	7.10950874743143	7.25335833165642	7.40091348971476
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Benin	BEN	5.34840400674564	5.39106896216199	5.42405799581579	5.45339979773653	5.48482586139632
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bermuda	BMU	7.19768119696872	7.08340740501317	6.8663706096084	6.49390539623008	6.04587869362364
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bhutan	BTN	8.23059520563592	8.45893150467444	8.73360483009995	9.05684536032662	9.41131101692472
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bolivia	BOL	6.69833516031847	6.80088891106559	6.92231982354845	7.05312376583596	7.17940710916958
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bosnia and Herzegovina	BIH	7.39629072002246	7.42423773826756	7.41950759781203	7.42454834547252	7.43574248905313
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Botswana	BWA	7.86326976440194	7.9286516836051	7.97364085667216	7.99564523443437	7.99183149700907
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Brazil	BRA	8.21613728167307	8.25921913117027	8.27029072703234	8.25142081669524	8.20333305048615
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	British Virgin Islands	VGB	8.96824591660749	8.74161073825503	8.36366064572134	7.9106360377108	7.5111037999671
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Brunei Darussalam	BRN	9.10761825843192	9.09995320911154	9.067220363548	9.01703236364419	8.93672147057755
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Bulgaria	BGR	7.42291279130186	7.37874407951134	7.41417462990965	7.46802696556512	7.52002222490475
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Burkina Faso	BFA	5.38081132373108	5.41745114789462	5.45219773770009	5.47612188699066	5.48817863747017
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Burundi	BDI	5.92323606046406	6.02128144616118	6.04734341005933	6.0169258309715	5.97010533100331
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Cabo Verde	CPV	7.90157313628911	8.12714628380127	8.33126670760011	8.50512274062809	8.64887928760891
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Cambodia	KHM	7.63675774790607	8.00010892699883	8.16479478737877	8.25500055605579	8.26316915917428
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Cameroon	CMR	5.6426011627173	5.69740979723444	5.75007142866885	5.79583210570614	5.84136248655237
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Canada	CAN	6.89365240857165	6.96740006741546	7.01583638739355	7.04068140368057	7.05634291375545
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Caribbean small states	CSS	6.83179838155551	6.85786189968228	6.88984097569781	6.90777581935085	6.91914971609804
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Cayman Islands	CYM	9.90836713234189	9.95713086136032	9.99185999185999	9.97144422971531	9.91772197181083
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Central African Republic	CAF	3.91754788836818	3.91898820394599	3.8942491046097	3.87908271999326	3.90775895418094
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Central Europe and the Baltics	CEB	7.92465928975056	7.85283889019506	7.82282491190842	7.82550282191183	7.82363118472504
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Chad	TCD	4.61492544246186	4.60492956612811	4.60444272820991	4.6388872214732	4.6607239252068
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Channel Islands	CHI	7.44765470345141	7.44613565834195	7.40543513880436	7.39399636741349	7.42710001497748
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Chile	CHL	7.48734657269679	7.57187154242297	7.67279948680217	7.78314534293304	7.89375951937462
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	China	CHN	7.23557080203046	7.38424942501173	7.59412324110791	7.83202893202573	8.11078809489173
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Colombia	COL	7.48364532155285	7.57227221807041	7.66218373333183	7.74475084295655	7.81706155602081
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Comoros	COM	5.7737342808076	5.86202127423111	5.92157071792548	5.99062225679601	6.08189306322941
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Congo, Dem. Rep.	COD	4.70986680571471	4.75156524409402	4.79812537931017	4.84466958012469	4.88545720159776
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Congo, Rep.	COG	6.0714592560878	6.06461162700249	6.04674869974753	6.02255450106555	5.99536187749206
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Costa Rica	CRI	7.77886058046034	7.90974264433511	8.04258744868135	8.15519841186362	8.22893294250479
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Cote d'Ivoire	CIV	5.80480102041685	5.71943938646352	5.61709226750169	5.50662759214017	5.42657915958858
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Croatia	HRV	7.32592959549928	7.28119960574924	7.19524030293672	7.09506683511289	6.99628646671768
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Cuba	CUB	5.95174513288424	6.24795925379815	6.61048330471743	6.88695980760401	7.09486526970916
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Curacao	CUW	6.12033695634689	6.20544286754806	6.39740792315874	6.56537275975886	6.73322662036409
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Cyprus	CYP	9.15320229290962	9.41361310595356	9.65234143378568	9.85632016567335	10.0057355802443
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Czechia	CZE	7.55860432432568	7.31880670498324	7.19299030209729	7.13051545689772	7.07851958618278
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Denmark	DNK	5.75006710435886	5.71323497561421	5.75939071966243	5.86243158440564	6.0057238820256
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Djibouti	DJI	6.82556057467161	6.81034331510211	6.81119458252602	6.83164214146328	6.86916484576747
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Dominica	DMA	6.95483979480279	7.12742980561555	7.25454015732738	7.31865822294738	7.38234686143458
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Dominican Republic	DOM	6.93267619452159	6.94728630504812	6.96442913831737	6.9836304189999	7.00321795509502
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Early-demographic dividend	EAR	7.18190600090175	7.24471991132291	7.30069470048706	7.35047501913858	7.38570888233499
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	East Asia & Pacific	EAS	7.31386910735347	7.39191413258369	7.49909367867787	7.61791144519335	7.75995908810281
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	East Asia & Pacific (excluding high income)	EAP	7.35808900099895	7.45764595019251	7.58971347248466	7.73394962416845	7.90215425962915
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	East Asia & Pacific (IDA & IBRD countries)	TEA	7.36407365661152	7.46424285686215	7.59732395912305	7.74280211050939	7.91251956869407
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Ecuador	ECU	7.13005434136533	7.23844467692694	7.34987244333176	7.44167632578494	7.51207961475651
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Egypt, Arab Rep.	EGY	7.17711456389364	7.24539785074163	7.31864645689088	7.38674596856531	7.43009148653393
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	El Salvador	SLV	5.68435460395915	5.66732072686923	5.71382103654116	5.83805494747203	6.04787511951947
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Equatorial Guinea	GNQ	7.48612025341868	7.7142459448974	7.94498335022441	8.1595111805237	8.32134439800057
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Eritrea	ERI	4.94161845019306	4.96286597247925	4.98493706043095	4.9962662500636	5.00293835930122
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Estonia	EST	7.76621590502531	7.8950940754048	8.00688067753092	8.15761844176431	8.30806843632292
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Eswatini	SWZ	6.9157348814507	7.15042770636064	7.33225137940677	7.46368047879201	7.54796062658164
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Ethiopia	ETH	5.22456105232845	5.28494713478337	5.38353030726454	5.5232725625573	5.68820032762246
Population ages 35-39, male (% of male population)	SP.POP.3539.MA.5Y	Euro area	EMU	6.67247607668897	6.58953859268231	6.50795949542515	6.44928498698148	6.42880252572964
